Unnamed: 0	clicked_news	category	subcategory	title
1008310	N5468	helse_nyheter	No subcategory	Medisinske fremskritt redder flere
1008500	N5469	trondheim_nyheter	No subcategory	RBK føler seg misbrukt av Pegida
1008895	N5470	innenriks_nyheter	No subcategory	Lerum-syltetøy på vei ut av Rema-butikkene
1009050	N5472	trondheim_nyheter	No subcategory	Elgsethytta stengt frem til lørdag
1012047	N5476	No category	No subcategory	Dette er sommerens nye reisemål
1012234	N5477	pluss	kultur	Her bli det pub og restaurant
1012482	N5479	okonomi_nyheter	No subcategory	Slik blir det nye gigantbygget til Nav i Trondheim
1012563	N5480	innenriks_nyheter	No subcategory	Staten mener Breivik er mer ekstrem enn før 22. juli
1012588	N5481	okonomi_nyheter	No subcategory	Skal bygge nytt høyhus i Trondheim
1012652	N5482	No category	No subcategory	2000 mil med ponni
1013715	N5487	forbruker	hjem	Sittegruppe av striesekker
1013965	N5488	No category	No subcategory	Melodiøse mestere
1013979	N5489	No category	No subcategory	Lyden av Trondheim 2013
1014062	N5490	innenriks_nyheter	No subcategory	Sejersted: – Norges mest ressurskrevende fange
1014064	N5491	trondheim_nyheter	No subcategory	Beklager uakseptabel oppførsel fra lærer
1015457	N5492	trondheim_nyheter	No subcategory	- Døde mens han gjorde det han elsket mest
1015724	N5493	sortrondelag_nyheter	No subcategory	Stanser båttransport av skolebarn
1015781	N5494	trondheim_nyheter	No subcategory	Nær 3000 gratis parkeringsplasser
1015876	N5495	trondheim_nyheter	No subcategory	Adressa.no kåret til beste lokale nettsted
1015994	N5496	pluss	kultur	Gravide bør advares mot skrekkfilmen «Shelley»
1016341	N5497	100sport	fotball	Start-treneren mellomfornøyd etter testdag: - Litt for variabelt og for stor forskjell
1016584	N5499	pluss	nyheter	Krever at skoletomta plasseres inne på Overvik-området
1016588	N5500	innenriks_nyheter	No subcategory	Høy vannstand varsles for åtte fylker
1016723	N5502	No category	No subcategory	Dette er årets beste nettsak
1016937	N5503	forbruker	hjem	Tørk av deg på beina!
1017015	N5504	sortrondelag_nyheter	No subcategory	Betydelig fare for snøskred
1018054	N5509	No category	No subcategory	Kastet nesten alt han eide og ble minimalist: Mener han ble lykkeligere
1018404	N5511	trondheim_nyheter	No subcategory	- En tur på butikken kan fort ta fire timer
1018709	N5512	innenriks_nyheter	No subcategory	Én av to vet hva Sivilforsvarets varslingssignal betyr
1019802	N5514	trondheim_nyheter	No subcategory	Beboere vant viktig seier i kamp mot superbusstrasé
1020120	N5516	trondheim_nyheter	No subcategory	- Fraktet liket med rullestol
1020383	N5518	trondheim_nyheter	No subcategory	Bussen kan fremdeles ikke kjøre på Vestre Rosten
1020563	N5519	No category	No subcategory	Ny butikk blir dobbelt så stor som de andre
1020575	N5520	pluss	okonomi	- I år kan City Lade gå forbi City Syd
1020794	N5522	trondheim_nyheter	No subcategory	- AtB bryter loven
1020856	N5523	sortrondelag_nyheter	No subcategory	Sjekk hva den nye storkommunen skal hete
1020901	N5524	innenriks_nyheter	No subcategory	- Breivik den samme mannen i dag som 22. juli 2011
1021317	N5526	No category	No subcategory	Høyre vil ha nasjonal roaming
1021372	N5527	trondheim_nyheter	No subcategory	Stine og samboeren ble frastjålet ting for opp mot 100 000 kroner
1022740	N5528	sortrondelag_nyheter	No subcategory	Slik skal kommunene takle befolkningsboomen
1022770	N5529	innenriks_nyheter	No subcategory	Sejersted: – Manifestet er sentralt i saken
1022914	N5530	trondheim_nyheter	No subcategory	Økonomi-NTNU slo på stortromma
1023233	N5532	tjenester	bildeserier	Lesernes påskebilder 2016
1024134	N5534	pluss	okonomi	Nå forsvinner disse varene fra Rema 1000
1024475	N5535	trondheim_nyheter	No subcategory	Kroppen til Vibeche (48) var innpakket og hadde skader
1025563	N5538	No category	No subcategory	20 000 sykler til og fra sentrum hver dag
1025691	N5539	pluss	nyheter	- Trondheim er en altfor liten by for å drive med fanteri.
1025831	N5540	No category	No subcategory	Vil stenge Gamle Bybro for bilister for alltid
1025928	N5541	pluss	okonomi	11 utfordringer for gründere i Trondheim
1026202	N5542	sortrondelag_nyheter	No subcategory	- Det var et skikkelig smell
1026723	N5543	trondheim_nyheter	No subcategory	Sykkelulykke i Trondheim
1026739	N5544	trondheim_nyheter	No subcategory	Sjetne skole får mobberefs
1026748	N5545	sortrondelag_nyheter	No subcategory	Kvinne overfalt på vei hjem fra fest
1027641	N5546	pluss	nyheter	Barn kjøper alkohol gjennom trøndersk Facebook-gruppe
1027704	N5547	pluss	nyheter	Bystyret pålegger skolene å ha opplegg mot seksuelle overgrep
1028876	N5548	trondheim_nyheter	No subcategory	Mann pågrepet etter å ha banket opp kvinne
1029415	N5549	No category	No subcategory	The Fjords har mer å gå på
1029563	N5550	pluss	nyheter	Seks spørsmål og svar om hvorfor oljeboring ved Lofoten blir vårens politiske verkebyll
1029955	N5552	forbruker	hjem	Tom Erik Sørensen
1030326	N5553	sortrondelag_nyheter	No subcategory	- Den minste ferja tåler ikke litt kuling en gang
1031046	N5557	innenriks_nyheter	No subcategory	Høyres programkomité nevner ikke eggdonasjon
1031756	N5563	100sport	fotball	Kappet hodet av Messi-statue
1031795	N5564	sortrondelag_nyheter	No subcategory	Romjulsmarsj til «Fælfætte»
1032276	N5565	trondheim_nyheter	No subcategory	Siste rest av Snaustrinda blir borte
1032335	N5566	okonomi_nyheter	No subcategory	Tenåring rikere enn Reitan
1032458	N5567	nordtrondelag_nyheter	No subcategory	Slik skal bestemor Bjørg (68) selge ullsokker fra Hell
1032570	N5568	pluss	nyheter	Venneproblemer kan gi ADHD-symptomer
1032974	N5569	trondheim_nyheter	No subcategory	Lastebil stoppet med 8,2 tonn overlast
1033107	N5570	100sport	vintersport	NRK-ekspert bekymret én måned før VM: – Det ser ikke så veldig lyst ut
1033523	N5571	nordtrondelag_nyheter	No subcategory	Dette polske vogntoget ga inspektørene hakeslepp
1033622	N5572	trondheim_nyheter	No subcategory	- Stein, hakke toillat
1033669	N5573	pluss	nyheter	Latskapen til denne sjåføren endte med anmeldelse
1034243	N5575	okonomi_nyheter	No subcategory	Hun er rikeste kvinne i Midt-Norge
1034322	N5577	No category	No subcategory	Brukte urtemedisin - må bytte nyre
1034379	N5578	trondheim_nyheter	No subcategory	Nøden, nåla og nestekjærlighet
1034413	N5579	No category	No subcategory	Sped sjåfør, diger doning
1034675	N5581	sport	sprek	Rune (42) fra Trondheim gikk fra topptrent til 225 kg
1034880	N5584	sortrondelag_nyheter	No subcategory	&ndash; Jeg er så heldig som har ham som fastlege
1034921	N5585	utenriks_nyheter	No subcategory	– Familiefar (45) drepte sin kone og fire barn
1034966	N5587	helse_nyheter	No subcategory	Trening hjelper &laquo;litjkaren&raquo;
1035670	N5590	pluss	okonomi	Fire apper som skal gjøre livet lettere
1036248	N5591	No category	No subcategory	«Enkelte menn blir rasende»
1036285	N5592	kultur	scene	Kaster hun blåbær fra vagina?
1036289	N5593	sortrondelag_nyheter	No subcategory	- Dette er fullstendig uforsvarlig
1037154	N5594	meninger	kronikker	Jakten på kjærligheten
1037720	N5595	No category	No subcategory	Dette bryllupsbildet tatt på Byneset er blant de ti beste i verden
1037863	N5596	trondheim_nyheter	No subcategory	- Jeg er ingen nikkedukke for «Leifen»
1038172	N5597	trondheim_nyheter	No subcategory	- Yo, du må ta kontakt, ellers blir det fysisk
1039160	N5599	moreromsdal_nyheter	No subcategory	Siste reis for «Borgenes II»
1040943	N5604	sortrondelag_nyheter	No subcategory	Brann i garderobebygg i Orkanger
1041920	N5606	nordtrondelag_nyheter	No subcategory	Røykutvikling i leilighet i Levanger
1042278	N5608	No category	No subcategory	Slik lager du blomsterkasse med hjul
1043063	N5610	No category	No subcategory	Fremtidsrettet inndeling av det nye universitetet
1043095	N5611	sortrondelag_nyheter	No subcategory	NTNU-rektorens innstilling møter hard motstand
1043736	N5613	trondheim_nyheter	No subcategory	460 studenter kommer til Isfit. 340 av dem trenger fremdeles et sted å bo
1043771	N5614	No category	No subcategory	- Rart å se seg selv på tv
1043864	N5615	No category	No subcategory	- Dopes ned fordi pleierne er for få
1043933	N5616	sortrondelag_nyheter	No subcategory	Hoppekonge på veien
1043945	N5617	trondheim_nyheter	No subcategory	Hvem tyvlåner katten til Mona Grudt?
1044110	N5618	No category	No subcategory	- Fire meter listverk ut vinduet
1044259	N5619	No category	No subcategory	Breddeklubben Nardo
1044355	N5620	pluss	magasin	Betaler titusener for blinkskudd
1044377	N5621	innenriks_nyheter	No subcategory	Fakta om sibirsk tiger
1044617	N5622	trondheim_nyheter	No subcategory	Mann funnet død i vannet
1044704	N5623	tjenester	bildeserier	Se flere farlige lastemetoder
1044853	N5624	nordtrondelag_nyheter	No subcategory	Dette hadde trønderen med seg fra Cuba
1045066	N5626	No category	No subcategory	Hetses på nett etter eposttabbe
1045434	N5627	pluss	meninger	Superbuss kan bli et usupert pengesluk
1045437	N5628	sortrondelag_nyheter	No subcategory	Filmen rullet over pc-skjermen mens sjåføren rullet på veien
1045804	N5630	okonomi_nyheter	No subcategory	Har fått over 80 anmeldelser mot Nummeropplysninga
1046341	N5633	pluss	nyheter	Vil sende pasienter mellom Orkdal og Trondheim
1046562	N5634	No category	No subcategory	Kjersti Buaas ble verdensmester
1047130	N5636	sortrondelag_nyheter	No subcategory	1100 mennesker slo ring rundt akutten
1047492	N5638	kuriosa_nyheter	No subcategory	UP-sjefens skrekkbilder
1049676	N5640	sortrondelag_nyheter	No subcategory	Flere ansatte ved Orkdal sjukehus slått ut av virus
1049745	N5641	trondheim_nyheter	No subcategory	Studentene med egen fredsuke i Trondheim
1049787	N5642	okonomi_nyheter	No subcategory	Første sjef rekruttert til Scandic Lerkendal
1051050	N5644	sortrondelag_nyheter	No subcategory	Eldre dame fant ukjent mann sovende i sofaen sin
1051076	N5645	sport	sprek	Elsker å trene i parken
1051416	N5646	No category	No subcategory	Jonas Gahr Støres far er død
1051591	N5648	No category	No subcategory	Mens og gærne jenter
1051807	N5649	No category	No subcategory	De vil ta parkene våre
1052449	N5651	100sport	fotball	FIFAs nye idé provoserer Tjærnås: – Det er rett og slett et ubegripelig elendig forslag
1053032	N5652	utenriks_nyheter	No subcategory	Mange svenske kvinner føler seg utrygge ute på kveldene
1053428	N5655	pluss	nyheter	Er bærene modne der du er?
1054753	N5658	forbruker	hjem	Lar jula ruve
1055548	N5660	No category	No subcategory	Sagen til sykehus etter fall i Vikersund
1055549	N5661	innenriks_nyheter	No subcategory	Isfront mellom Eirik Jensen og Gjermund Cappelen
1055558	N5662	nordtrondelag_nyheter	No subcategory	PST: Høyreekstreme miljøer vokser i Trøndelag
1056223	N5666	trondheim_nyheter	No subcategory	Politiet fikk melding om skuddlyd på Byåsen
1056325	N5667	innenriks_nyheter	No subcategory	PST varslet om naziflagg i Kristiansands julegate
1056987	N5670	pluss	nyheter	Må behandle klage på asfaltverk på nytt
1057022	N5671	No category	No subcategory	Selv om de har den beste tomta i byen, kan de aldri lene seg tilbake
1057031	N5672	trondheim_nyheter	No subcategory	En havnet i arresten etter slåsskampen - så ble den andre arrestert i en butikk
1057040	N5673	utenriks_nyheter	No subcategory	Trump utnevner vaksineskeptiker til å evaluere vaksiner
1057110	N5674	pluss	okonomi	400 vil leie leilighet før de kjøper den
1057134	N5675	100sport	fotball	Trøndersk unggutt blir lagkamerat med Ødegaard: - Forventer at han dominerer litt
1057149	N5676	No category	No subcategory	Sjekk hvor mye du kan spise for å få i deg 200 kcal
1057170	N5677	trondheim_nyheter	No subcategory	Vil tvinge NTNU til byen
1057264	N5678	innenriks_nyheter	No subcategory	Breivik gjorde nazihilsen da han ankom rettssalen
1057277	N5679	innenriks_nyheter	No subcategory	- Jensen har gjort kontant- innskudd på én million
1057737	N5680	sortrondelag_nyheter	No subcategory	Stanset lastebil med lastebil på planet
1058556	N5682	innenriks_nyheter	No subcategory	Thorbjørn Berntsen med klar ulvebeskjed
1059123	N5684	100sport	fotball	Hallvar Thoresen: – Ødegaard får styrket sine sterke sider i Nederland
1059433	N5685	No category	No subcategory	Minneord: Stig Skjærvik
1059767	N5687	innenriks_nyheter	No subcategory	Narkoliberal organisasjon gransker motstandere
1059909	N5688	No category	No subcategory	Høyeste på 30 år: Rekordhøyt bilsalg i 2016
1059957	N5689	utenriks_nyheter	No subcategory	400 norske studenter kastet ut av skianlegg i Sverige
1060085	N5690	pluss	nyheter	Disse 21 tiltakene må fikses før superbussene kan gå
1060488	N5692	innenriks_nyheter	No subcategory	Fire av ti negativ til oljeboring utenfor Lofoten
1060547	N5693	100sport	andreidretter	Mia (15) er nordens beste på sin alder: - Klatrehallen er mitt andre hjem
1060729	N5694	sortrondelag_nyheter	No subcategory	Lyspæra har sett lyset i 72 år
1060966	N5695	trondheim_nyheter	No subcategory	Ung kvinne fra Libya får Studentenes fredspris
1061054	N5696	trondheim_nyheter	No subcategory	Slik eksploderer glass spontant
1061072	N5697	nordtrondelag_nyheter	No subcategory	Pegida-marsj: 8 Motmarsj: 219
1061391	N5700	nordtrondelag_nyheter	No subcategory	Pegida-talen overdøvet av rop og trommer
1061938	N5702	innenriks_nyheter	No subcategory	Kongelige tufter i Hommelvik
1062034	N5704	sortrondelag_nyheter	No subcategory	Har du sett Mattis (14)?
1062057	N5705	No category	No subcategory	Danske myndigheter: Lad aldri elbil i vanlig stikkontakt
1063205	N5707	trondheim_nyheter	No subcategory	Fant narkotika og dopingmidler i bil
1063800	N5708	trondheim_nyheter	No subcategory	- Vi fikk hakeslepp
1063824	N5709	sortrondelag_nyheter	No subcategory	Dum og dummere...
1063857	N5710	No category	No subcategory	Stoppet enormt flyttelass
1064008	N5711	nordtrondelag_nyheter	No subcategory	- Tenk om den hadde truffet en skolebuss
1064198	N5712	pluss	nyheter	Denne professoren avgjør hvem som får status som eliteutdannere i Norge
1064678	N5715	100sport	fotball	Nederlandsk avis om Martin Ødegaard: - Unikt talent eller PR-stunt?
1064721	N5716	pluss	nyheter	NTNU kjemper om prestisjetung status
1065292	N5717	pluss	nyheter	- Satt under pulten i panikkangst
1065535	N5719	pluss	nyheter	NTNU-studentene misfornøyd med veiledningen
1066811	N5723	innenriks_nyheter	No subcategory	- Dette er uhyre tungt for meg
1067357	N5724	nordtrondelag_nyheter	No subcategory	Værnes har nådd magisk mål for utenlandstrafikken
1067781	N5726	No category	No subcategory	Ny kåring: Her er verdens beste flyselskap
1068200	N5727	forbruker	hjem	Hus fylt av skatter
1068252	N5728	pluss	nyheter	Trass i flere passasjerer på Værnes kutter Norwegian ruter
1069094	N5729	pluss	magasin	Historiske trondheimsbilder: Her danser de på Singsakertrikken
1069575	N5730	innenriks_nyheter	No subcategory	Widerøe fikk alle regionale flyginger i nord
1069993	N5731	pluss	meninger	Når noen ikke er her lenger
1070059	N5732	pluss	okonomi	- De som har tapt på globaliseringen, har ikke blitt tatt på alvor
1070406	N5733	nordtrondelag_nyheter	No subcategory	Vil ikke ha drivstofflager i strandsonen
1070577	N5734	innenriks_nyheter	No subcategory	Passasjerrekord for Norwegian i 2016
1071097	N5735	kultur	vin	Trøndersk vin fra Italia
1071167	N5736	forbruker	hjem	Reitan elsker interiør
1071221	N5737	trondheim_nyheter	No subcategory	Stoppet enormt flyttelass
1071320	N5738	trondheim_nyheter	No subcategory	Fikk gratis klipp på julaften
1072077	N5741	100sport	kampsport	Brækhus: – Jeg håper Erna kommer for å gi boksemotstanderne en liten kilevink
1072226	N5744	trondheim_nyheter	No subcategory	Kvinne kom hjem og fant fremmed mann i sengen sin
1073028	N5745	No category	No subcategory	- Miljøhensynet blir bare et alibi
1073344	N5746	pluss	nyheter	Skal bedre helsen for folk med schizofreni
1073366	N5748	pluss	meninger	Jeg mistet faren min påska 1971. Jeg var seks år. Jula det året husker jeg ikke.
1073452	N5749	nordtrondelag_nyheter	No subcategory	Han sa bare: «oh, sorry, sorry, sorry»
1073470	N5750	pluss	okonomi	Dette er de nye eiernes planer for Postterminalen
1073819	N5752	utenriks_nyheter	No subcategory	- Det er min tur til å takke
1074028	N5753	okonomi_nyheter	No subcategory	Nærmer seg en halv milliard i inntekter
1075091	N5757	No category	No subcategory	Pushwagner til Levanger med sju helt nye bilder
1075681	N5759	No category	No subcategory	Livsfarlig miljø ønsket action-jazz
1076353	N5760	No category	No subcategory	Derfor kan det være positivt at foreldre er uenige om barneoppdragelsen
